DATUM_CORREGO_ALEGRE,6225
DATUM_COTE_D_IVOIRE,6226
DATUM_DATUM_73,6274
DATUM_DEIR_EZ_ZOR,6227
DATUM_DEALUL_PISCULUI_1933,6316
DATUM_DEALUL_PISCULUI_1970,6317
DATUM_DHDN,6314
DATUM_DOUALA,6228
DATUM_ED_1950,6230
DATUM_ED_1987,6231
DATUM_EGYPT_1907,6229
DATUM_ETRS_1989,6258
DATUM_FAHUD,6232
DATUM_GANDAJIKA_1970,6233
DATUM_GAROUA,6234
DATUM_GDA_1994,6283
DATUM_GGRS_1987,6121
DATUM_GREEK,6120
DATUM_GUYANE_FRANCAISE,6235
DATUM_HERAT_NORTH,6255
DATUM_HITO_XVIII_1963,6254
DATUM_HU_TZU_SHAN,6236
DATUM_HUNGARIAN_1972,6237
DATUM_INDIAN_1954,6239
DATUM_INDIAN_1975,6240
DATUM_INDONESIAN_1974,6238
DATUM_JAMAICA_1875,6241
DATUM_JAMAICA_1969,6242
DATUM_KALIANPUR,6243
DATUM_KANDAWALA,6244
DATUM_KERTAU,6245
DATUM_KKJ,6123
DATUM_KOC,6246
DATUM_KUDAMS,6319
DATUM_LA_CANOA,6247
DATUM_LAKE,6249
DATUM_LEIGON,6250
DATUM_LIBERIA_1964,6251
DATUM_LISBON,6207
DATUM_LOMA_QUINTANA,6288
DATUM_LOME,6252
DATUM_LUZON_1911,6253
DATUM_MAHE_1971,6256
DATUM_MAKASSAR,6257
DATUM_MALONGO_1987,6259
DATUM_MANOCA,6260
DATUM_MASSAWA,6262
DATUM_MERCHICH,6261
DATUM_MGI,6312
DATUM_MHAST,6264
DATUM_MINNA,6263
DATUM_MONTE_MARIO,6265
DATUM_MPORALOKO,6266
DATUM_NAD_MICH,6268
DATUM_NAD_1927,6267
DATUM_NAD_1983,6269
DATUM_NAHRWAN_1967,6270
DATUM_NAPARIMA_1972,6271
DATUM_NDG,6902
DATUM_NGN,6318
DATUM_NGO_1948,6273
DATUM_NORD_SAHARA_1959,6307
DATUM_NSWC_9Z_2,6276
DATUM_NTF,6275
DATUM_NZGD_1949,6272
DATUM_OS_SN_1980,6279
DATUM_OSGB_1936,6277
DATUM_OSGB_1970_SN,6278
DATUM_PADANG_1884,6280
DATUM_PALESTINE_1923,6281
DATUM_POINTE_NOIRE,6282
DATUM_PSAD_1956,6248
DATUM_PULKOVO_1942,6284
DATUM_PULKOVO_1995,6200
DATUM_QATAR,6285
DATUM_QATAR_1948,6286
DATUM_QORNOQ,6287
DATUM_SAD_1969,6291
DATUM_SAPPER_HILL_1943,6292
DATUM_SCHWARZECK,6293
DATUM_SEGORA,6294
DATUM_SERINDUNG,6295
DATUM_STOCKHOLM_1938,6308
DATUM_SUDAN,6296
DATUM_TANANARIVE_1925,6297
DATUM_TIMBALAI_1948,6298
DATUM_TM65,6299
DATUM_TM75,6300
DATUM_TOKYO,6301
DATUM_TRINIDAD_1903,6302
DATUM_TRUCIAL_COAST_1948,6303
DATUM_VOIROL_1875,6304
DATUM_VOIROL_UNIFIE_1960,6305
DATUM_WGS_1972,6322
DATUM_WGS_1972_BE,6324
DATUM_WGS_1984,6326
DATUM_YACARE,6309
DATUM_YOFF,6310
DATUM_ZANDERIJ,6311
DATUM_EUROPEAN_1979,39201
DATUM_EVEREST_BANGLADESH,39202
DATUM_EVEREST_INDIA_NEPAL,39203
DATUM_HJORSEY_1955,39204
DATUM_HONG_KONG_1963,39205
DATUM_OMAN,39206
DATUM_S_ASIA_SINGAPORE,39207
DATUM_AYABELLE,39208
DATUM_BISSAU,39209
DATUM_DABOLA,39210
DATUM_POINT58,39211
DATUM_BEACON_E_1945,39212
DATUM_TERN_ISLAND_1961,39213
DATUM_ASTRO_1952,39214
DATUM_BELLEVUE,39215
DATUM_CANTON_1966,39216
DATUM_CHATHAM_ISLAND_1971,39217
DATUM_DOS_1968,39218
DATUM_EASTER_ISLAND_1967,39219
DATUM_GUAM_1963,39220
DATUM_GUX_1,39221
DATUM_JOHNSTON_ISLAND_1961,39222
DATUM_KUSAIE_1951,39259
DATUM_MIDWAY_1961,39224
DATUM_OLD_HAWAIIAN,39225
DATUM_PITCAIRN_1967,39226
DATUM_SANTO_DOS_1965,39227
DATUM_VITI_LEVU_1916,39228
DATUM_WAKE_ENIWETOK_1960,39229
DATUM_WAKE_ISLAND_1952,39230
DATUM_ANNA_1_1965,39231
DATUM_GAN_1970,39232
DATUM_ISTS_073_1969,39233
DATUM_KERGUELEN_ISLAND_1949,39234
DATUM_REUNION,39235
DATUM_ANTIGUA_ISLAND_1943,39236
DATUM_ASCENSION_ISLAND_1958,39237
DATUM_DOS_71_4,39238
DATUM_CACANAVERAL,39239
DATUM_FORT_THOMAS_1955,39240
DATUM_GRACIOSA_1948,39241
DATUM_ISTS_061_1968,39242
DATUM_LC5_1961,39243
DATUM_MONTSERRAT_ISLAND_1958,39244
DATUM_OBSERV_METEOR_1939,39245
DATUM_PICO_DE_LAS_NIEVES,39246
DATUM_PORTO_SANTO_1936,39247
DATUM_PUERTO_RICO,39248
DATUM_SAO_BRAZ,39249
DATUM_SELVAGEM_GRANDE_1938,39250
DATUM_TRISTAN_1968,39251
DATUM_SAMOA_1962,39252
DATUM_CAMP_AREA,39253
DATUM_DECEPTION_ISLAND,39254
DATUM_GUNUNG_SEGARA,39255
DATUM_INDIAN_1960,39256
DATUM_S42_HUNGARY,39257
DATUM_S_JTSK,39258
DATUM_ALASKAN_ISLANDS,39260
DATUM_JAPAN_2000,39301
DATUM_XIAN_1980,39312
DATUM_CHINA_2000,39313
