GCS_BUKIT_RIMPAH,4219
GCS_CAMACUPA,4220
GCS_CAMPO_INCHAUSPE,4221
GCS_CAPE,4222
GCS_CARTHAGE,4223
GCS_CHUA,4224
GCS_CORREGO_ALEGRE,4225
GCS_COTE_D_IVOIRE,4226
GCS_DEIR_EZ_ZOR,4227
GCS_DOUALA,4228
GCS_EGYPT_1907,4229
GCS_ED_1950,4230
GCS_ED_1987,4231
GCS_FAHUD,4232
GCS_GANDAJIKA_1970,4233
GCS_GAROUA,4234
GCS_GUYANE_FRANCAISE,4235
GCS_HU_TZU_SHAN,4236
GCS_HUNGARIAN_1972,4237
GCS_INDONESIAN_1974,4238
GCS_INDIAN_1954,4239
GCS_INDIAN_1975,4240
GCS_JAMAICA_1875,4241
GCS_JAMAICA_1969,4242
GCS_KALIANPUR,4243
GCS_KANDAWALA,4244
GCS_KERTAU,4245
GCS_KOC_,4246
GCS_LA_CANOA,4247
GCS_PSAD_1956,4248
GCS_LAKE,4249
GCS_LEIGON,4250
GCS_LIBERIA_1964,4251
GCS_LOME,4252
GCS_LUZON_1911,4253
GCS_HITO_XVIII_1963,4254
GCS_HERAT_NORTH,4255
GCS_MAHE_1971,4256
GCS_MAKASSAR,4257
GCS_ETRS_1989,4258
GCS_MALONGO_1987,4259
GCS_MANOCA,4260
GCS_MERCHICH,4261
GCS_MASSAWA,4262
GCS_MINNA,4263
GCS_MHAST,4264
GCS_MONTE_MARIO,4265
GCS_MPORALOKO,4266
GCS_NAD_1927,4267
GCS_NAD_MICH,4268
GCS_NAD_1983,4269
GCS_NAHRWAN_1967,4270
GCS_NAPARIMA_1972,4271
GCS_NZGD_1949,4272
GCS_NGO_1948_,4273
GCS_DATUM_73,4274
GCS_NTF_,4275
GCS_NSWC_9Z_2_,4276
GCS_OSGB_1936,4277
GCS_OSGB_1970_SN,4278
GCS_OS_SN_1980,4279
GCS_PADANG_1884,4280
GCS_PALESTINE_1923,4281
GCS_POINTE_NOIRE,4282
GCS_GDA_1994,4283
GCS_PULKOVO_1942,4284
GCS_QATAR,4285
GCS_QATAR_1948,4286
GCS_QORNOQ,4287
GCS_LOMA_QUINTANA,4288
GCS_AMERSFOORT,4289
GCS_SAD_1969,4291
GCS_SAPPER_HILL_1943,4292
GCS_SCHWARZECK,4293
GCS_SEGORA,4294
GCS_SERINDUNG,4295
GCS_SUDAN,4296
GCS_TANANARIVE_1925,4297
GCS_TIMBALAI_1948,4298
GCS_TM65,4299
GCS_TM75,4300
GCS_TOKYO,4301
GCS_TRINIDAD_1903,4302
GCS_TRUCIAL_COAST_1948,4303
GCS_VOIROL_1875,4304
GCS_VOIROL_UNIFIE_1960,4305
GCS_BERN_1938,4306
GCS_NORD_SAHARA_1959,4307
GCS_RT38_,4308
GCS_YACARE,4309
GCS_YOFF,4310
GCS_ZANDERIJ,4311
GCS_MGI_,4312
GCS_BELGE_1972,4313
GCS_DHDNB,4314
GCS_CONAKRY_1905,4315
GCS_DEALUL_PISCULUI_1933,4316
GCS_DEALUL_PISCULUI_1970,4317
GCS_NGN,4318
GCS_KUDAMS,4319
GCS_WGS_1972,4322
GCS_WGS_1972_BE,4324
GCS_WGS_1984,4326
GCS_BERN_1898_BERN,4801
GCS_BOGOTA_BOGOTA,4802
GCS_LISBON_LISBON,4803
GCS_MAKASSAR_JAKARTA,4804
GCS_MGI_FERRO,4805
GCS_MONTE_MARIO_ROME,4806
GCS_NTF_PARIS,4807
GCS_PADANG_1884_JAKARTA,4808
GCS_BELGE_1950_BRUSSELS,4809
GCS_TANANARIVE_1925_PARIS,4810
GCS_VOIROL_1875_PARIS,4811
GCS_VOIROL_UNIFIE_1960_PARIS,4812
GCS_BATAVIA_JAKARTA,4813
GCS_RT38_STOCKHOLM,4814
GCS_GREEK_ATHENS,4815
GCS_ATF_PARIS,4901
GCS_NDG_PARIS,4902
GCS_EUROPEAN_1979,37201
GCS_EVEREST_BANGLADESH,37202
GCS_EVEREST_INDIA_NEPAL,37203
GCS_HJORSEY_1955,37204
GCS_HONG_KONG_1963,37205
GCS_OMAN,37206
GCS_S_ASIA_SINGAPORE,37207
GCS_AYABELLE,37208
GCS_BISSAU,37209
GCS_DABOLA,37210
GCS_POINT58,37211
GCS_BEACON_E_1945,37212
GCS_TERN_ISLAND_1961,37213
GCS_ASTRO_1952,37214
GCS_BELLEVUE,37215
GCS_CANTON_1966,37216
GCS_CHATHAM_ISLAND_1971,37217
GCS_DOS_1968,37218
GCS_EASTER_ISLAND_1967,37219
GCS_GUAM_1963,37220
GCS_GUX_1,37221
GCS_JOHNSTON_ISLAND_1961,37222
GCS_CARTHAGE_DEGREE,37223
GCS_MIDWAY_1961,37224
GCS_OLD_HAWAIIAN,37225
GCS_PITCAIRN_1967,37226
GCS_SANTO_DOS_1965,37227
GCS_VITI_LEVU_1916,37228
GCS_WAKE_ENIWETOK_1960,37229
GCS_WAKE_ISLAND_1952,37230
GCS_ANNA_1_1965,37231
GCS_GAN_1970,37232
GCS_ISTS_073_1969,37233
GCS_KERGUELEN_ISLAND_1949,37234
GCS_REUNION,37235
GCS_ANTIGUA_ISLAND_1943,37236
GCS_ASCENSION_ISLAND_1958,37237
GCS_DOS_71_4,37238
GCS_CACANAVERAL,37239
GCS_FORT_THOMAS_1955,37240
GCS_GRACIOSA_1948,37241
GCS_ISTS_061_1968,37242
GCS_LC5_1961,37243
GCS_MONTSERRAT_ISLAND_1958,37244
GCS_OBSERV_METEOR_1939,37245
GCS_PICO_DE_LAS_NIEVES,37246
GCS_PORTO_SANTO_1936,37247
GCS_PUERTO_RICO,37248
GCS_SAO_BRAZ,37249
GCS_SELVAGEM_GRANDE_1938,37250
GCS_TRISTAN_1968,37251
GCS_SAMOA_1962,37252
GCS_CAMP_AREA,37253
GCS_DECEPTION_ISLAND,37254
GCS_GUNUNG_SEGARA,37255
GCS_INDIAN_1960,37256
GCS_S42_HUNGARY,37257
GCS_S_JTSK,37258
GCS_KUSAIE_1951,37259
GCS_ALASKAN_ISLANDS,37260
GCS_JAPAN_2000,37301
GCS_XIAN_1980,37312
GCS_CHINA_2000,37313
